DIA,ESTADO / O.R.,MEXICANOS REPATRIADOS,ADULTOS,MENORES,NNA NO ACOMPAÑADOS,NNA ACOMPAÑADOS,TERRESTRES,VUELOS PRIM,,,,,,
29/01/2026,CHIAPAS,98,88,10,9,1,0,98,,,,,,
30/01/2026,BAJA CALIFORNIA,100,98,2,2,0,100,0,,,,,,
30/01/2026,CHIHUAHUA,118,115,3,3,0,118,0,,,,,,
30/01/2026,COAHUILA,67,67,0,0,0,67,0,,,,,,
30/01/2026,SONORA,78,76,2,2,0,78,0,,,,,,
30/01/2026,TAMAULIPAS,290,288,2,2,0,290,0,,,,,,
31/01/2026,BAJA CALIFORNIA,65,61,4,2,2,65,0,,,,,,
31/01/2026,CHIHUAHUA,102,99,3,3,0,102,0,,,,,,
31/01/2026,COAHUILA,68,68,0,0,0,68,0,,,,,,
31/01/2026,SONORA,62,58,4,4,0,62,0,,,,,,
31/01/2026,TAMAULIPAS,195,195,0,0,0,195,0,,,,,,
31/01/2026,CHIAPAS,98,89,9,9,0,0,98,,,,,,
01/02/2026,BAJA CALIFORNIA,11,10,1,1,0,11,0,,,,,,
01/02/2026,CHIHUAHUA,31,31,0,0,0,31,0,,,,,,
01/02/2026,COAHUILA,69,67,2,0,2,69,0,,,,,,
01/02/2026,SONORA,15,12,3,3,0,15,0,,,,,,
01/02/2026,TAMAULIPAS,169,169,0,0,0,169,0,,,,,,
02/02/2026,TABASCO,153,138,15,13,2,0,153,,,,,,
02/02/2026,BAJA CALIFORNIA,40,39,1,1,0,40,0,,,,,,
02/02/2026,CHIHUAHUA,89,86,3,3,0,89,0,,,,,,
02/02/2026,COAHUILA,37,33,4,0,4,37,0,,,,,,
02/02/2026,SONORA,69,67,2,2,0,69,0,,,,,,
02/02/2026,TAMAULIPAS,285,283,2,0,2,285,0,,,,,,
03/02/2026,BAJA CALIFORNIA,53,52,1,1,0,53,0,,,,,,
03/02/2026,CHIHUAHUA,114,109,5,5,0,114,0,,,,,,
03/02/2026,COAHUILA,60,60,0,0,0,60,0,,,,,,
03/02/2026,SONORA,48,48,0,0,0,48,0,,,,,,
03/02/2026,TAMAULIPAS,153,148,5,4,1,153,0,,,,,,
04/02/2026,TABASCO,174,160,14,11,3,0,174,,,,,,
04/02/2026,BAJA CALIFORNIA,83,78,5,3,2,83,0,,,,,,
04/02/2026,CHIHUAHUA,121,117,4,1,3,121,0,,,,,,
04/02/2026,COAHUILA,58,58,0,0,0,58,0,,,,,,
04/02/2026,SONORA,73,72,1,1,0,73,0,,,,,,
04/02/2026,TAMAULIPAS,161,160,1,1,0,161,0,,,,,,
05/02/2026,BAJA CALIFORNIA,61,59,2,1,1,61,0,,,,,,
05/02/2026,CHIHUAHUA,86,85,1,1,0,86,0,,,,,,
05/02/2026,COAHUILA,51,51,0,0,0,51,0,,,,,,
05/02/2026,SONORA,29,29,0,0,0,29,0,,,,,,
05/02/2026,TAMAULIPAS,166,164,2,0,2,166,0,,,,,,
06/02/2026,CHIAPAS,128,107,21,18,3,0,128,,,,,,
06/02/2026,BAJA CALIFORNIA,61,57,4,2,2,61,0,,,,,,
06/02/2026,CHIHUAHUA,82,82,0,0,0,82,0,,,,,,
06/02/2026,COAHUILA,77,75,2,0,2,77,0,,,,,,
06/02/2026,SONORA,74,73,1,1,0,74,0,,,,,,
06/02/2026,TAMAULIPAS,216,214,2,1,1,216,0,,,,,,
07/02/2026,CHIAPAS,127,114,13,12,1,0,127,,,,,,
07/02/2026,BAJA CALIFORNIA,49,37,12,8,4,49,0,,,,,,
07/02/2026,CHIHUAHUA,29,27,2,2,0,29,0,,,,,,
07/02/2026,COAHUILA,51,50,1,1,0,51,0,,,,,,
07/02/2026,SONORA,103,102,1,1,0,103,0,,,,,,
07/02/2026,TAMAULIPAS,218,218,0,0,0,218,0,,,,,,
08/02/2026,BAJA CALIFORNIA,14,14,0,0,0,14,0,,,,,,
08/02/2026,CHIHUAHUA,70,63,7,7,0,70,0,,,,,,
08/02/2026,COAHUILA,44,44,0,0,0,44,0,,,,,,
08/02/2026,SONORA,13,12,1,1,0,13,0,,,,,,
08/02/2026,TAMAULIPAS,163,163,0,0,0,163,0,,,,,,
09/02/2026,TABASCO,98,88,10,8,2,0,98,,,,,,
09/02/2026,BAJA CALIFORNIA,28,26,2,1,1,28,0,,,,,,
09/02/2026,CHIHUAHUA,112,110,2,2,0,112,0,,,,,,
09/02/2026,COAHUILA,44,41,3,0,3,44,0,,,,,,
09/02/2026,SONORA,51,50,1,1,0,51,0,,,,,,
09/02/2026,TAMAULIPAS,165,165,0,0,0,165,0,,,,,,
10/02/2026,BAJA CALIFORNIA,57,55,2,2,0,57,0,,,,,,
10/02/2026,CHIHUAHUA,80,79,1,1,0,80,0,,,,,,
10/02/2026,COAHUILA,57,57,0,0,0,57,0,,,,,,
10/02/2026,SONORA,66,61,5,5,0,66,0,,,,,,
10/02/2026,TAMAULIPAS,192,192,0,0,0,192,0,,,,,,
11/02/2026,TABASCO,140,127,13,10,3,0,140,,,,,,
11/02/2026,BAJA CALIFORNIA,63,61,2,0,2,63,0,,,,,,
11/02/2026,CHIHUAHUA,81,79,2,2,0,81,0,,,,,,
11/02/2026,COAHUILA,64,59,5,0,5,64,0,,,,,,
11/02/2026,SONORA,99,92,7,7,0,99,0,,,,,,
11/02/2026,TAMAULIPAS,121,119,2,2,0,121,0,,,,,,
12/02/2026,CHIAPAS,113,100,13,7,6,0,113,,,,,,
12/02/2026,BAJA CALIFORNIA,65,62,3,3,0,65,0,,,,,,
12/02/2026,CHIHUAHUA,89,84,5,2,3,89,0,,,,,,
12/02/2026,COAHUILA,63,58,5,1,4,63,0,,,,,,
12/02/2026,SONORA,49,48,1,1,0,49,0,,,,,,
12/02/2026,TAMAULIPAS,254,252,2,1,1,254,0,,,,,,
13/02/2026,BAJA CALIFORNIA,77,71,6,3,3,77,0,,,,,,
13/02/2026,CHIHUAHUA,128,121,7,5,2,128,0,,,,,,
13/02/2026,COAHUILA,78,77,1,0,1,78,0,,,,,,
13/02/2026,SONORA,72,72,0,0,0,72,0,,,,,,
13/02/2026,TAMAULIPAS,244,243,1,1,0,244,0,,,,,,
14/02/2026,CHIAPAS,152,132,20,19,1,0,152,,,,,,
14/02/2026,BAJA CALIFORNIA,47,43,4,4,0,47,0,,,,,,
14/02/2026,CHIHUAHUA,145,145,0,0,0,145,0,,,,,,
14/02/2026,COAHUILA,75,75,0,0,0,75,0,,,,,,
14/02/2026,SONORA,83,82,1,0,1,83,0,,,,,,
14/02/2026,TAMAULIPAS,204,204,0,0,0,204,0,,,,,,
15/02/2026,BAJA CALIFORNIA,18,16,2,2,0,18,0,,,,,,
15/02/2026,CHIHUAHUA,43,43,0,0,0,43,0,,,,,,
15/02/2026,COAHUILA,60,60,0,0,0,60,0,,,,,,
15/02/2026,SONORA,2,2,0,0,0,2,0,,,,,,
15/02/2026,TAMAULIPAS,109,109,0,0,0,109,0,,,,,,
16/02/2026,TABASCO,143,122,21,17,4,0,143,,,,,,
16/02/2026,BAJA CALIFORNIA,24,24,0,0,0,24,0,,,,,,
16/02/2026,CHIHUAHUA,54,53,1,1,0,54,0,,,,,,
16/02/2026,COAHUILA,51,48,3,0,3,51,0,,,,,,
16/02/2026,SONORA,39,37,2,2,0,39,0,,,,,,
16/02/2026,TAMAULIPAS,238,236,2,2,0,238,0,,,,,,
17/02/2026,BAJA CALIFORNIA,25,25,0,0,0,25,0,,,,,,
17/02/2026,CHIHUAHUA,47,42,5,5,0,47,0,,,,,,
17/02/2026,COAHUILA,31,29,2,0,2,31,0,,,,,,
17/02/2026,SONORA,18,16,2,2,0,18,0,,,,,,
17/02/2026,TAMAULIPAS,147,147,0,0,0,147,0,,,,,,
18/02/2026,TABASCO,81,69,12,12,0,0,81,,,,,,
18/02/2026,BAJA CALIFORNIA,74,70,4,2,2,74,0,,,,,,
18/02/2026,CHIHUAHUA,67,66,1,1,0,67,0,,,,,,
18/02/2026,COAHUILA,76,76,0,0,0,76,0,,,,,,
18/02/2026,SONORA,78,78,0,0,0,78,0,,,,,,
18/02/2026,TAMAULIPAS,251,249,2,2,0,251,0,,,,,,
19/02/2026,CHIAPAS,76,68,8,6,2,0,76,,,,,,
19/02/2026,BAJA CALIFORNIA,58,57,1,0,1,58,0,,,,,,
19/02/2026,CHIHUAHUA,82,80,2,2,0,82,0,,,,,,
19/02/2026,COAHUILA,72,69,3,0,3,72,0,,,,,,
19/02/2026,SONORA,52,52,0,0,0,52,0,,,,,,
19/02/2026,TAMAULIPAS,174,174,0,0,0,174,0,,,,,,
20/02/2026,BAJA CALIFORNIA,101,100,1,1,0,101,0,,,,,,
20/02/2026,CHIHUAHUA,59,54,5,5,0,59,0,,,,,,
20/02/2026,COAHUILA,58,58,0,0,0,58,0,,,,,,
20/02/2026,SONORA,63,62,1,1,0,63,0,,,,,,
20/02/2026,TAMAULIPAS,242,242,0,0,0,242,0,,,,,,
21/02/2026,CHIAPAS,181,159,22,19,3,0,181,,,,,,
21/02/2026,BAJA CALIFORNIA,46,44,2,2,0,46,0,,,,,,
21/02/2026,CHIHUAHUA,81,78,3,3,0,81,0,,,,,,
21/02/2026,COAHUILA,70,70,0,0,0,70,0,,,,,,
21/02/2026,SONORA,61,59,2,2,0,61,0,,,,,,
21/02/2026,TAMAULIPAS,201,201,0,0,0,201,0,,,,,,
22/02/2026,BAJA CALIFORNIA,21,17,4,3,1,21,0,,,,,,
22/02/2026,CHIHUAHUA,63,62,1,1,0,63,0,,,,,,
22/02/2026,COAHUILA,18,18,0,0,0,18,0,,,,,,
22/02/2026,SONORA,7,6,1,1,0,7,0,,,,,,
22/02/2026,TAMAULIPAS,122,122,0,0,0,122,0,,,,,,
23/02/2026,TABASCO,112,100,12,11,1,0,112,,,,,,
23/02/2026,BAJA CALIFORNIA,20,18,2,2,0,20,0,,,,,,
23/02/2026,CHIHUAHUA,80,76,4,4,0,80,0,,,,,,
23/02/2026,COAHUILA,38,38,0,0,0,38,0,,,,,,
23/02/2026,SONORA,59,57,2,2,0,59,0,,,,,,
23/02/2026,TAMAULIPAS,3,2,1,1,0,3,0,,,,,,
24/02/2026,BAJA CALIFORNIA,67,67,0,0,0,67,0,,,,,,
24/02/2026,CHIHUAHUA,213,212,1,1,0,213,0,,,,,,
24/02/2026,COAHUILA,64,63,1,0,1,64,0,,,,,,
24/02/2026,SONORA,38,38,0,0,0,38,0,,,,,,
24/02/2026,TAMAULIPAS,287,283,4,3,1,287,0,,,,,,
25/02/2026,TABASCO,130,119,11,9,2,0,130,,,,,,
25/02/2026,BAJA CALIFORNIA,59,55,4,1,3,59,0,,,,,,
25/02/2026,CHIHUAHUA,69,67,2,1,1,69,0,,,,,,
25/02/2026,COAHUILA,63,63,0,0,0,63,0,,,,,,
25/02/2026,SONORA,76,74,2,2,0,76,0,,,,,,
25/02/2026,TAMAULIPAS,82,82,0,0,0,82,0,,,,,,
26/02/2026,CHIAPAS,124,107,17,13,4,0,124,,,,,,
26/02/2026,BAJA CALIFORNIA,71,67,4,0,4,71,0,,,,,,
26/02/2026,CHIHUAHUA,102,93,9,8,1,102,0,,,,,,
26/02/2026,COAHUILA,69,66,3,0,3,69,0,,,,,,
26/02/2026,SONORA,56,54,2,2,0,56,0,,,,,,
26/02/2026,TAMAULIPAS,129,124,5,1,4,129,0,,,,,,
27/02/2026,BAJA CALIFORNIA,81,74,7,7,0,81,0,,,,,,
27/02/2026,CHIHUAHUA,139,135,4,4,0,139,0,,,,,,
27/02/2026,COAHUILA,51,50,1,0,1,51,0,,,,,,
27/02/2026,SONORA,59,59,0,0,0,59,0,,,,,,
27/02/2026,TAMAULIPAS,305,304,1,1,0,305,0,,,,,,
28/02/2026,CHIAPAS,131,123,8,5,3,0,131,,,,,,
28/02/2026,BAJA CALIFORNIA,43,41,2,2,0,43,0,,,,,,
28/02/2026,CHIHUAHUA,76,74,2,2,0,76,0,,,,,,
28/02/2026,COAHUILA,71,71,0,0,0,71,0,,,,,,
28/02/2026,SONORA,67,66,1,1,0,67,0,,,,,,
28/02/2026,TAMAULIPAS,179,179,0,0,0,179,0,,,,,,
01/03/2026,BAJA CALIFORNIA,18,16,2,1,1,18,0,,,,,,
01/03/2026,CHIHUAHUA,23,20,3,3,0,23,0,,,,,,
01/03/2026,COAHUILA,24,24,0,0,0,24,0,,,,,,
01/03/2026,SONORA,9,6,3,3,0,9,0,,,,,,
01/03/2026,TAMAULIPAS,44,44,0,0,0,44,0,,,,,,
02/03/2026,TABASCO,140,130,10,10,0,0,140,,,,,,
02/03/2026,BAJA CALIFORNIA,35,34,1,1,0,35,0,,,,,,
02/03/2026,CHIHUAHUA,35,33,2,2,0,35,0,,,,,,
02/03/2026,COAHUILA,62,62,0,0,0,62,0,,,,,,
02/03/2026,SONORA,57,55,2,2,0,57,0,,,,,,
02/03/2026,TAMAULIPAS,135,134,1,1,0,135,0,,,,,,
03/03/2026,BAJA CALIFORNIA,61,59,2,2,0,61,0,,,,,,
03/03/2026,CHIHUAHUA,9,7,2,2,0,9,0,,,,,,
03/03/2026,COAHUILA,48,48,0,0,0,48,0,,,,,,
03/03/2026,SONORA,56,56,0,0,0,56,0,,,,,,
03/03/2026,TAMAULIPAS,263,262,1,1,0,263,0,,,,,,
04/03/2026,TABASCO,137,122,15,10,5,0,137,,,,,,
04/03/2026,BAJA CALIFORNIA,72,66,6,3,3,72,0,,,,,,
04/03/2026,CHIHUAHUA,69,65,4,0,4,69,0,,,,,,
04/03/2026,COAHUILA,73,73,0,0,0,73,0,,,,,,
04/03/2026,SONORA,78,76,2,2,0,78,0,,,,,,
04/03/2026,TAMAULIPAS,167,167,0,0,0,167,0,,,,,,
05/03/2026,CHIAPAS,129,115,14,14,0,0,129,,,,,,
05/03/2026,BAJA CALIFORNIA,37,36,1,1,0,37,0,,,,,,
05/03/2026,CHIHUAHUA,35,34,1,1,0,35,0,,,,,,
05/03/2026,COAHUILA,57,56,1,0,1,57,0,,,,,,
05/03/2026,SONORA,45,42,3,3,0,45,0,,,,,,
05/03/2026,TAMAULIPAS,166,165,1,1,0,166,0,,,,,,
06/03/2026,CHIAPAS,126,116,10,5,5,0,126,,,,,,
06/03/2026,BAJA CALIFORNIA,62,57,5,3,2,62,0,,,,,,
06/03/2026,CHIHUAHUA,23,18,5,5,0,23,0,,,,,,
06/03/2026,COAHUILA,88,88,0,0,0,88,0,,,,,,
06/03/2026,SONORA,94,93,1,1,0,94,0,,,,,,
06/03/2026,TAMAULIPAS,371,371,0,0,0,371,0,,,,,,
07/03/2026,CHIAPAS,155,142,13,7,6,0,155,,,,,,
07/03/2026,BAJA CALIFORNIA,27,27,0,0,0,27,0,,,,,,
07/03/2026,CHIHUAHUA,60,58,2,1,1,60,0,,,,,,
07/03/2026,COAHUILA,75,75,0,0,0,75,0,,,,,,
07/03/2026,SONORA,82,81,1,1,0,82,0,,,,,,
07/03/2026,TAMAULIPAS,161,158,3,3,0,161,0,,,,,,
08/03/2026,BAJA CALIFORNIA,6,6,0,0,0,6,0,,,,,,
08/03/2026,CHIHUAHUA,10,10,0,0,0,10,0,,,,,,
08/03/2026,COAHUILA,18,18,0,0,0,18,0,,,,,,
08/03/2026,SONORA,20,18,2,2,0,20,0,,,,,,
08/03/2026,TAMAULIPAS,119,118,1,1,0,119,0,,,,,,
09/03/2026,TABASCO,177,161,16,15,1,0,177,,,,,,
09/03/2026,BAJA CALIFORNIA,15,14,1,1,0,15,0,,,,,,
09/03/2026,CHIHUAHUA,16,15,1,1,0,16,0,,,,,,
09/03/2026,COAHUILA,42,42,0,0,0,42,0,,,,,,
09/03/2026,SONORA,46,46,0,0,0,46,0,,,,,,
09/03/2026,TAMAULIPAS,272,268,4,0,4,272,0,,,,,,
10/03/2026,BAJA CALIFORNIA,56,54,2,1,1,56,0,,,,,,
10/03/2026,CHIHUAHUA,8,6,2,2,0,8,0,,,,,,
10/03/2026,COAHUILA,36,36,0,0,0,36,0,,,,,,
10/03/2026,SONORA,85,81,4,3,1,85,0,,,,,,
10/03/2026,TAMAULIPAS,146,146,0,0,0,146,0,,,,,,
11/03/2026,TABASCO,165,152,13,9,4,0,165,,,,,,
11/03/2026,BAJA CALIFORNIA,65,63,2,2,0,65,0,,,,,,
11/03/2026,CHIHUAHUA,50,42,8,8,0,50,0,,,,,,
11/03/2026,COAHUILA,106,106,0,0,0,106,0,,,,,,
11/03/2026,SONORA,56,55,1,1,0,56,0,,,,,,
11/03/2026,TAMAULIPAS,125,123,2,0,2,125,0,,,,,,
12/03/2026,CHIAPAS,150,138,12,12,0,0,150,,,,,,
12/03/2026,BAJA CALIFORNIA,54,51,3,3,0,54,0,,,,,,
12/03/2026,CHIHUAHUA,19,17,2,2,0,19,0,,,,,,
12/03/2026,COAHUILA,51,51,0,0,0,51,0,,,,,,
12/03/2026,SONORA,75,73,2,2,0,75,0,,,,,,
12/03/2026,TAMAULIPAS,316,312,4,4,0,316,0,,,,,,
13/03/2026,BAJA CALIFORNIA,78,70,8,6,2,78,0,,,,,,
13/03/2026,CHIHUAHUA,57,51,6,6,0,57,0,,,,,,
13/03/2026,COAHUILA,107,107,0,0,0,107,0,,,,,,
13/03/2026,SONORA,100,98,2,2,0,100,0,,,,,,
13/03/2026,TAMAULIPAS,147,147,0,0,0,147,0,,,,,,
14/03/2026,CHIAPAS,158,144,14,13,1,0,158,,,,,,
14/03/2026,BAJA CALIFORNIA,52,47,5,5,0,52,0,,,,,,
14/03/2026,CHIHUAHUA,58,56,2,2,0,58,0,,,,,,
14/03/2026,COAHUILA,89,86,3,2,1,89,0,,,,,,
14/03/2026,SONORA,78,77,1,1,0,78,0,,,,,,
14/03/2026,TAMAULIPAS,253,253,0,0,0,253,0,,,,,,
15/03/2026,BAJA CALIFORNIA,22,17,5,2,3,22,0,,,,,,
15/03/2026,CHIHUAHUA,3,2,1,1,0,3,0,,,,,,
15/03/2026,COAHUILA,26,26,0,0,0,26,0,,,,,,
15/03/2026,SONORA,13,7,6,5,1,13,0,,,,,,
15/03/2026,TAMAULIPAS,87,87,0,0,0,87,0,,,,,,
16/03/2026,BAJA CALIFORNIA,29,26,3,3,0,29,0,,,,,,
16/03/2026,CHIHUAHUA,13,11,2,2,0,13,0,,,,,,
16/03/2026,COAHUILA,12,9,3,1,2,12,0,,,,,,
16/03/2026,SONORA,40,40,0,0,0,40,0,,,,,,
16/03/2026,TAMAULIPAS,182,181,1,0,1,182,0,,,,,,
17/03/2026,TABASCO,313,279,34,24,10,0,313,,,,,,
17/03/2026,BAJA CALIFORNIA,52,52,0,0,0,52,0,,,,,,
17/03/2026,CHIHUAHUA,18,15,3,3,0,18,0,,,,,,
17/03/2026,COAHUILA,67,67,0,0,0,67,0,,,,,,
17/03/2026,SONORA,72,66,6,5,1,72,0,,,,,,
17/03/2026,TAMAULIPAS,178,178,0,0,0,178,0,,,,,,
18/03/2026,TABASCO,253,239,14,12,2,0,253,,,,,,
18/03/2026,BAJA CALIFORNIA,79,73,6,4,2,79,0,,,,,,
18/03/2026,CHIHUAHUA,83,81,2,2,0,83,0,,,,,,
18/03/2026,COAHUILA,48,48,0,0,0,48,0,,,,,,
18/03/2026,SONORA,57,56,1,1,0,57,0,,,,,,
18/03/2026,TAMAULIPAS,125,125,0,0,0,125,0,,,,,,
19/03/2026,CHIAPAS,75,67,8,8,0,0,75,,,,,,
19/03/2026,BAJA CALIFORNIA,59,57,2,2,0,59,0,,,,,,
19/03/2026,CHIHUAHUA,8,7,1,1,0,8,0,,,,,,
19/03/2026,COAHUILA,52,52,0,0,0,52,0,,,,,,
19/03/2026,SONORA,63,58,5,3,2,63,0,,,,,,
19/03/2026,TAMAULIPAS,291,289,2,2,0,291,0,,,,,,
20/03/2026,BAJA CALIFORNIA,61,59,2,2,0,61,0,,,,,,
20/03/2026,CHIHUAHUA,35,31,4,4,0,35,0,,,,,,
20/03/2026,COAHUILA,73,71,2,0,2,73,0,,,,,,
20/03/2026,SONORA,74,73,1,1,0,74,0,,,,,,
20/03/2026,TAMAULIPAS,122,120,2,1,1,122,0,,,,,,
21/03/2026,CHIAPAS,252,230,22,18,4,0,252,,,,,,
21/03/2026,BAJA CALIFORNIA,50,47,3,3,0,50,0,,,,,,
21/03/2026,CHIHUAHUA,33,32,1,1,0,33,0,,,,,,
21/03/2026,COAHUILA,85,85,0,0,0,85,0,,,,,,
21/03/2026,SONORA,78,77,1,1,0,78,0,,,,,,
21/03/2026,TAMAULIPAS,170,170,0,0,0,170,0,,,,,,
22/03/2026,BAJA CALIFORNIA,10,10,0,0,0,10,0,,,,,,
22/03/2026,CHIHUAHUA,12,12,0,0,0,12,0,,,,,,
22/03/2026,COAHUILA,25,25,0,0,0,25,0,,,,,,
22/03/2026,SONORA,3,3,0,0,0,3,0,,,,,,
22/03/2026,TAMAULIPAS,72,72,0,0,0,72,0,,,,,,
23/03/2026,TABASCO,137,124,13,13,0,0,137,,,,,,
23/03/2026,BAJA CALIFORNIA,26,24,2,1,1,26,0,,,,,,
23/03/2026,CHIHUAHUA,14,14,0,0,0,14,0,,,,,,
23/03/2026,COAHUILA,18,17,1,1,0,18,0,,,,,,
23/03/2026,SONORA,45,39,6,6,0,45,0,,,,,,
23/03/2026,TAMAULIPAS,275,275,0,0,0,275,0,,,,,,
24/03/2026,TABASCO,115,111,4,4,0,0,115,,,,,,
24/03/2026,BAJA CALIFORNIA,53,51,2,2,0,53,0,,,,,,
24/03/2026,CHIHUAHUA,13,11,2,1,1,13,0,,,,,,
24/03/2026,COAHUILA,55,55,0,0,0,55,0,,,,,,
24/03/2026,SONORA,52,48,4,4,0,52,0,,,,,,
24/03/2026,TAMAULIPAS,162,161,1,0,1,162,0,,,,,,
25/03/2026,BAJA CALIFORNIA,56,55,1,1,0,56,0,,,,,,
25/03/2026,CHIHUAHUA,43,40,3,3,0,43,0,,,,,,
25/03/2026,COAHUILA,73,73,0,0,0,73,0,,,,,,
25/03/2026,SONORA,87,84,3,3,0,87,0,,,,,,
25/03/2026,TAMAULIPAS,156,156,0,0,0,156,0,,,,,,
26/03/2026,BAJA CALIFORNIA,54,52,2,2,0,54,0,,,,,,
26/03/2026,CHIAPAS,270,251,19,18,1,270,0,,,,,,
26/03/2026,CHIHUAHUA,76,72,4,4,0,76,0,,,,,,
26/03/2026,COAHUILA,64,64,0,0,0,64,0,,,,,,
26/03/2026,SONORA,67,62,5,4,1,67,0,,,,,,
26/03/2026,TAMAULIPAS,252,248,4,4,0,252,0,,,,,,
27/03/2026,BAJA CALIFORNIA,105,94,11,6,5,105,0,,,,,,
27/03/2026,CHIHUAHUA,69,69,0,0,0,69,0,,,,,,
27/03/2026,COAHUILA,57,55,2,0,2,57,0,,,,,,
27/03/2026,SONORA,76,68,8,4,4,76,0,,,,,,
27/03/2026,TAMAULIPAS,119,116,3,1,2,119,0,,,,,,
28/03/2026,BAJA CALIFORNIA,80,74,6,6,0,80,0,,,,,,
28/03/2026,CHIAPAS,118,107,11,9,2,0,118,,,,,,
28/03/2026,CHIHUAHUA,46,46,0,0,0,46,0,,,,,,
28/03/2026,COAHUILA,92,92,0,0,0,92,0,,,,,,
28/03/2026,SONORA,77,73,4,4,0,77,0,,,,,,
28/03/2026,TAMAULIPAS,323,322,1,1,0,323,0,,,,,,
29/03/2026,BAJA CALIFORNIA,25,23,2,2,0,25,0,,,,,,
29/03/2026,CHIHUAHUA,4,4,0,0,0,4,0,,,,,,
29/03/2026,COAHUILA,17,17,0,0,0,17,0,,,,,,
29/03/2026,SONORA,15,14,1,1,0,15,0,,,,,,
29/03/2026,TAMAULIPAS,99,99,0,0,0,99,0,,,,,,
30/03/2026,BAJA CALIFORNIA,44,43,1,1,0,44,0,,,,,,
30/03/2026,CHIHUAHUA,21,20,1,1,0,21,0,,,,,,
30/03/2026,COAHUILA,62,61,1,0,1,62,0,,,,,,
30/03/2026,SONORA,54,53,1,1,0,54,0,,,,,,
30/03/2026,TABASCO,248,227,21,14,7,0,248,,,,,,
30/03/2026,TAMAULIPAS,120,119,1,1,0,120,0,,,,,,
31/03/2026,BAJA CALIFORNIA,73,70,3,2,1,73,0,,,,,,
31/03/2026,CHIHUAHUA,15,14,1,0,1,15,0,,,,,,
31/03/2026,COAHUILA,53,52,1,1,0,53,0,,,,,,
31/03/2026,SONORA,58,53,5,5,0,58,0,,,,,,
31/03/2026,TABASCO,262,251,11,9,2,262,0,,,,,,
31/03/2026,TAMAULIPAS,215,215,0,0,0,215,0,,,,,,
01/04/2026,BAJA CALIFORNIA,52,50,2,2,0,52,0,,,,,,
01/04/2026,CHIAPAS,202,175,27,23,4,0,202,,,,,,
01/04/2026,CHIHUAHUA,81,78,3,3,0,81,0,,,,,,
01/04/2026,COAHUILA,106,104,2,2,0,106,0,,,,,,
01/04/2026,SONORA,131,125,6,6,0,131,0,,,,,,
01/04/2026,TAMAULIPAS,105,102,3,3,0,105,0,,,,,,
02/04/2026,BAJA CALIFORNIA,52,52,0,,0,52,0,,,,,,
02/04/2026,CHIHUAHUA,19,17,2,2,0,19,0,,,,,,
02/04/2026,COAHUILA,113,107,6,2,4,113,0,,,,,,
02/04/2026,SONORA,36,33,3,2,1,36,0,,,,,,
02/04/2026,TAMAULIPAS,319,311,8,8,0,319,0,,,,,,
03/04/2026,BAJA CALIFORNIA,134,127,7,4,3,134,0,,,,,,
03/04/2026,CHIHUAHUA,80,78,2,2,0,80,0,,,,,,
03/04/2026,COAHUILA,59,57,2,2,0,59,0,,,,,,
03/04/2026,SONORA,104,98,6,6,0,104,0,,,,,,
03/04/2026,TAMAULIPAS,285,278,7,5,2,285,0,,,,,,
04/04/2026,BAJA CALIFORNIA,48,47,1,0,1,48,0,,,,,,
04/04/2026,CHIHUAHUA,37,30,7,7,0,37,0,,,,,,
04/04/2026,COAHUILA,74,74,0,0,0,74,0,,,,,,
04/04/2026,SONORA,92,89,3,3,0,92,0,,,,,,
04/04/2026,TAMAULIPAS,110,106,4,4,0,110,0,,,,,,
05/04/2026,BAJA CALIFORNIA,20,18,2,1,1,20,0,,,,,,
05/04/2026,CHIHUAHUA,89,87,2,1,1,89,0,,,,,,
05/04/2026,COAHUILA,32,32,0,0,0,32,0,,,,,,
05/04/2026,TAMAULIPAS,158,156,2,0,2,158,0,,,,,,
06/04/2026,BAJA CALIFORNIA ,21,19,2,2,0,21,0,,,,,,
06/04/2026,CHIHUAHUA,28,28,0,0,0,28,0,,,,,,
06/04/2026,COAHUILA,32,32,0,0,0,32,0,,,,,,
06/04/2026,SONORA,48,41,7,6,1,48,0,,,,,,
06/04/2026,TABASCO,287,284,3,0,3,0,287,,,,,,
06/04/2026,TAMAULIPAS,104,102,2,2,0,104,0,,,,,,
07/04/2026,BAJA CALIFORNIA ,63,62,1,1,0,63,0,,,,,,
07/04/2026,CHIHUAHUA,21,21,0,0,0,21,0,,,,,,
07/04/2026,COAHUILA,52,52,0,0,0,52,0,,,,,,
07/04/2026,SONORA,60,56,4,4,0,60,0,,,,,,
07/04/2026,TABASCO,152,144,8,7,1,0,152,,,,,,
07/04/2026,TAMAULIPAS,160,157,3,3,0,160,0,,,,,,
08/04/2026,BAJA CALIFORNIA,79,78,1,1,0,79,0,,,,,,
08/04/2026,CHIHUAHUA,117,115,2,2,0,117,0,,,,,,
08/04/2026,COAHUILA,104,104,0,0,0,104,0,,,,,,
08/04/2026,SONORA,113,108,5,5,0,113,0,,,,,,
08/04/2026,TABASCO,83,78,5,5,0,0,83,,,,,,
08/04/2026,TAMAULIPAS,152,152,0,0,0,152,0,,,,,,
09/04/2026,BAJA CALIFORNIA,52,49,3,3,0,52,0,,,,,,
09/04/2026,CHIAPAS,114,99,15,15,0,0,114,,,,,,
09/04/2026,CHIHUAHUA,24,16,8,8,0,24,0,,,,,,
