DIA,Estado / O.R.,NACIONALIDAD,ESTANCIA DIF,TOTAL DE CANALIZADOS,ADULTOS,MENORES
12/03/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
12/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,13,13,13
12/03/2025,CIUDAD DE MÉXICO,HONDURAS,OTRO,1,1,1
12/03/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,3,3,3
12/03/2025,ESTADO DE MÉXICO,ESTADOS UNIDOS DE AMÉRICA,OTRO,1,0,1
12/03/2025,NUEVO LEÓN,GUATEMALA,DIF-ABRILES,1,0,1
12/03/2025,QUINTANA ROO,BELICE,OTRO,2,2,2
12/03/2025,SONORA,COLOMBIA,OTRO,6,6,6
12/03/2025,SONORA,NICARAGUA,OTRO,2,2,2
12/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,4,4,4
12/03/2025,TABASCO,HONDURAS,OTRO,4,3,4
12/03/2025,VERACRUZ,EL SALVADOR,DIF ESTATAL LOCALIDAD -PUEBLA,3,3,3
13/03/2025,CHIAPAS,ESTADO PLURINACIONAL DE BOLIVIA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",1,1,1
13/03/2025,CHIAPAS,CUBA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",1,1,1
13/03/2025,CHIAPAS,ECUADOR,OTRO,1,1,1
13/03/2025,CHIAPAS,HAITÍ,OTRO,1,1,1
13/03/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
13/03/2025,CHIAPAS,HAITÍ,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",8,8,8
13/03/2025,CHIAPAS,HONDURAS,OTRO,2,2,2
13/03/2025,CHIAPAS,HONDURAS,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",4,4,4
13/03/2025,CHIAPAS,TURQUÍA,OTRO,1,1,1
13/03/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,3,3,3
13/03/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE JESUS EL BUEN PASTOR, TAPACHULA, CHIAPAS",2,2,2
13/03/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"DIF MUNICIPAL TAPACHULA, CHIAPAS",10,10,10
13/03/2025,CHIHUAHUA,BRASIL,OTRO LUGAR,2,2,2
13/03/2025,CHIHUAHUA,CUBA,OTRO,4,4,4
