DIA,ESTADO / O.R.,NACIONALIDAD,Motivo de Estancia,Documentos Migratorios,Tarjeta de Residente Permanente,Tarjeta de Residente Temporal,Tarjeta de Residente Temporal Estudiante,Tarjeta de Visitante por razones humanitarias,Tarjeta de Visitante con fines de adopción,Tarjeta de Visitante Regional,Tarjeta de Visitante Trabajador Fronterizo
22/05/2026,QUINTANA ROO,Cuba,Reposición, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Cuba,Unidad Familiar, 3 , 3 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,España,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Estados Unidos de América,Canje, 3 , - , 3 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Estados Unidos de América,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Estados Unidos de América,Renovación, 5 , - , 5 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Estados Unidos de América,Unidad Familiar, 2 , 1 , 1 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Federación De Rusia,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Francia,Canje, 2 , - , 2 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Francia,Reposición, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Guatemala,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Honduras,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Reino Unido de Gran Bretaña e Irlanda del Norte,Reposición, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,República Dominicana,Canje, 1 , - , 1 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Suiza,Empleo, 1 , - , 1 , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Suiza,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
22/05/2026,QUINTANA ROO,Suiza,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,SAN LUIS POTOSI,China,Canje, 2 , - , 2 , - , - , - , - , - 
22/05/2026,SAN LUIS POTOSI,Estados Unidos de América,Jubilación o Pensión, 1 , 1 , - , - , - , - , - , - 
22/05/2026,SAN LUIS POTOSI,Haití,Razones Humanitarias, 1 , 1 , - , - , - , - , - , - 
22/05/2026,SINALOA,Argentina,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
22/05/2026,SINALOA,Estados Unidos de América,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,SONORA,Cuba,Empleo, 1 , - , 1 , - , - , - , - , - 
22/05/2026,SONORA,Cuba,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,SONORA,Estados Unidos de América,Canje, 2 , 2 , - , - , - , - , - , - 
22/05/2026,TABASCO,Cuba,Canje, 1 , - , 1 , - , - , - , - , - 
22/05/2026,TABASCO,Cuba,Reposición, 1 , 1 , - , - , - , - , - , - 
22/05/2026,TABASCO,Estados Unidos de América,Canje, 1 , - , 1 , - , - , - , - , - 
22/05/2026,TABASCO,Guatemala,Empleo, 8 , - , - , - , - , - , - , 8 
22/05/2026,TABASCO,Guatemala,Renovación, 1 , - , 1 , - , - , - , - , - 
22/05/2026,TABASCO,Guatemala,Turismo, 1 , - , - , - , - , - , 1 , - 
22/05/2026,TABASCO,Reino Unido de Gran Bretaña e Irlanda del Norte,Empleo, 1 , - , 1 , - , - , - , - , - 
22/05/2026,TABASCO,República Bolivariana de Venezuela,Canje, 1 , - , 1 , - , - , - , - , - 
22/05/2026,TABASCO,República Bolivariana de Venezuela,Renovación, 2 , - , 2 , - , - , - , - , - 
22/05/2026,TABASCO,República Bolivariana de Venezuela,Reposición, 1 , 1 , - , - , - , - , - , - 
22/05/2026,VERACRUZ,China,Empleo, 1 , - , 1 , - , - , - , - , - 
22/05/2026,VERACRUZ,Colombia,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
22/05/2026,VERACRUZ,Estados Unidos de América,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
22/05/2026,VERACRUZ,Honduras,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
22/05/2026,VERACRUZ,Puerto Rico,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
22/05/2026,YUCATAN,Canadá,Equiparado, 1 , - , 1 , - , - , - , - , - 
22/05/2026,YUCATAN,Estados Unidos de América,Canje, 3 , 1 , 2 , - , - , - , - , - 
22/05/2026,ZACATECAS,Bélgica,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
22/05/2026,ZACATECAS,España,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
22/05/2026,ZACATECAS,República de Corea,Canje, 2 , - , 2 , - , - , - , - , - 
25/05/2026,DURANGO,Colombia,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Argentina,Empleo, 2 , - , 2 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Colombia,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Colombia,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Colombia,Unidad Familiar, 2 , - , 2 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Cuba,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Estados Unidos de América,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Perú,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,República Bolivariana de Venezuela,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,República Bolivariana de Venezuela,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,GUERRERO,Cuba,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,HIDALGO,Chile,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,MICHOACAN,Colombia,Unidad Familiar, 3 , 3 , - , - , - , - , - , - 
25/05/2026,MICHOACAN,Estados Unidos de América,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Argentina,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Canadá,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Canadá,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NAYARIT,Estados Unidos de América,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NAYARIT,Estados Unidos de América,Por Tiempo, 6 , 6 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Estados Unidos de América,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Francia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NAYARIT,Italia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,PUEBLA,Brasil,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,PUEBLA,Colombia,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,PUEBLA,Estados Unidos de América,Ministro de Culto, 2 , - , 2 , - , - , - , - , - 
25/05/2026,QUERETARO,Argentina,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,China,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,Estados Unidos de América,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,Estados Unidos de América,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,QUERETARO,India,Estudio, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SAN LUIS POTOSI,Chile,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,SAN LUIS POTOSI,Ecuador,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,SAN LUIS POTOSI,República de Corea,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,VERACRUZ,Canadá,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,VERACRUZ,Colombia,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,VERACRUZ,Costa Rica,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,VERACRUZ,Cuba,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,VERACRUZ,Honduras,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,ZACATECAS,Chile,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ZACATECAS,Chile,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Brasil,Renovación, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,China,Renovación, 5 , - , 5 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Cuba,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,España,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Estados Unidos de América,Canje, 8 , 3 , 5 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Estados Unidos de América,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Estados Unidos de América,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Guatemala,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Haití,Unidad Familiar, 2 , 2 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,Honduras,Renovación, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA,República Dominicana,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA SUR,China,Canje, 3 , - , 3 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA SUR,Estados Unidos de América,Canje, 2 , - , 2 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA SUR,Estados Unidos de América,Jubilación o Pensión, 1 , 1 , - , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA SUR,Estados Unidos de América,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,BAJA CALIFORNIA SUR,India,Canje, 3 , - , 3 , - , - , - , - , - 
25/05/2026,CAMPECHE,Estados Unidos de América,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CAMPECHE,República Bolivariana de Venezuela,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CHIAPAS,Cuba,Razones Humanitarias, 11 , 11 , - , - , - , - , - , - 
25/05/2026,CHIAPAS,El Salvador,Turismo, 3 , - , - , - , - , - , 3 , - 
25/05/2026,CHIAPAS,Guatemala,Empleo, 50 , - , - , - , - , - , - , 50 
25/05/2026,CHIAPAS,Guatemala,Turismo, 197 , - , - , - , - , - , 197 , - 
25/05/2026,CHIAPAS,Haití,Razones Humanitarias, 4 , 4 , - , - , - , - , - , - 
25/05/2026,CHIAPAS,Honduras,Renovación, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CHIHUAHUA,China,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,CHIHUAHUA,Colombia,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,CHIHUAHUA,Cuba,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CHIHUAHUA,Filipinas,Renovación, 3 , - , 3 , - , - , - , - , - 
25/05/2026,CHIHUAHUA,Honduras,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CHIHUAHUA,India,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CHIHUAHUA,Taiwan (Provincia de China),Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Argentina,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Argentina,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Argentina,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Argentina,Unidad Familiar, 2 , 1 , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Canadá,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Canadá,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,China,Renovación, 6 , - , 6 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Empleo, 2 , - , 2 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Renovación, 5 , - , 5 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Colombia,Unidad Familiar, 2 , 1 , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Cuba,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Cuba,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Ecuador,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Ecuador,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Ecuador,Reposición, 2 , 2 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,El Salvador,Razones Humanitarias, 2 , - , - , - , 2 , - , - , - 
25/05/2026,CIUDAD DE MEXICO,España,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,España,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,España,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Estados Unidos de América,Canje, 2 , - , 2 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Estados Unidos de América,Renovación, 9 , - , 9 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Federación De Rusia,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Guatemala,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Haití,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,India,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,India,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Italia,Reposición, 2 , 2 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Pakistán,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Panamá,Reposición, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,Polonia,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Bolivariana de Venezuela,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Bolivariana de Venezuela,Razones Humanitarias, 4 , - , - , - , 4 , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Bolivariana de Venezuela,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Bolivariana de Venezuela,Reposición, 3 , 3 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Bolivariana de Venezuela,Unidad Familiar, 2 , 2 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República de Corea,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,CIUDAD DE MEXICO,República Dominicana,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,COAHUILA,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,DURANGO,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Brasil,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Colombia,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,El Salvador,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,ESTADO DE MEXICO,Perú,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,GUANAJUATO,Brasil,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,GUANAJUATO,Estados Unidos de América,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,GUANAJUATO,Japón,Renovación, 6 , - , 6 , - , - , - , - , - 
25/05/2026,GUANAJUATO,República de Corea,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,HIDALGO,Colombia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,HIDALGO,Pakistán,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,HIDALGO,Reino Unido de Gran Bretaña e Irlanda del Norte,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,JALISCO,Colombia,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,JALISCO,Colombia,Equiparado , 1 , - , 1 , - , - , - , - , - 
25/05/2026,JALISCO,Colombia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,JALISCO,Cuba,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,JALISCO,Ecuador,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,JALISCO,Ecuador,Renovación, 3 , - , 3 , - , - , - , - , - 
25/05/2026,JALISCO,India,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,JALISCO,Pakistán,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,JALISCO,Puerto Rico,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,JALISCO,República de Corea,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,MORELOS,Chile,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,MORELOS,Cuba,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,MORELOS,Cuba,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NAYARIT,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NAYARIT,Estados Unidos de América,Canje, 6 , 3 , 3 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Argentina,Por Tiempo, 4 , 4 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Brasil,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Brasil,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,NUEVO LEON,Brasil,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Brasil,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,China,Canje, 5 , - , 5 , - , - , - , - , - 
25/05/2026,NUEVO LEON,China,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Colombia,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Colombia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Colombia,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,El Salvador,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,El Salvador,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Francia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Honduras,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Japón,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,Japón,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Japón,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,NUEVO LEON,República Bolivariana de Venezuela,Renovación, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,República Bolivariana de Venezuela,Reposición, 1 , 1 , - , - , - , - , - , - 
25/05/2026,NUEVO LEON,Taiwan (Provincia de China),Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,OAXACA,Estados Unidos de América,Reposición, 1 , - , 1 , - , - , - , - , - 
25/05/2026,PUEBLA,China,Canje, 2 , - , 2 , - , - , - , - , - 
25/05/2026,QUERETARO,Canadá,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,China,Reposición, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,Colombia,Razones Humanitarias, 2 , 2 , - , - , - , - , - , - 
25/05/2026,QUERETARO,Cuba,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUERETARO,Ecuador,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,Estados Unidos de América,Unidad Familiar, 2 , - , 2 , - , - , - , - , - 
25/05/2026,QUERETARO,India,Canje, 4 , - , 4 , - , - , - , - , - 
25/05/2026,QUERETARO,India,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUERETARO,República Bolivariana de Venezuela,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Alemania,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Alemania,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Argentina,Por Tiempo, 3 , 3 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Argentina,Renovación, 3 , 1 , 2 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Australia,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Belice,Turismo, 17 , - , - , - , - , - , 17 , - 
25/05/2026,QUINTANA ROO,Belice,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Brasil,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Canadá,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Canadá,Por Tiempo, 5 , 5 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Canadá,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,China,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Colombia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Colombia,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Por Tiempo, 3 , 3 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Razones Humanitarias, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Reposición, 3 , 3 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Cuba,Unidad Familiar, 4 , 1 , 3 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,España,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,España,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Estados Unidos de América,Canje, 6 , 3 , 3 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Estados Unidos de América,Por Tiempo, 6 , 6 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Estados Unidos de América,Renovación, 4 , - , 4 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Estados Unidos de América,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Federación De Rusia,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Federación De Rusia,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Federación De Rusia,Renovación, 2 , - , 2 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Francia,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Ghana,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Honduras,Estudio, 1 , - , - , 1 , - , - , - , - 
25/05/2026,QUINTANA ROO,Italia,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Italia,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,QUINTANA ROO,República Bolivariana de Venezuela,Por Tiempo, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Suiza,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,QUINTANA ROO,Suiza,Unidad Familiar, 1 , 1 , - , - , - , - , - , - 
25/05/2026,SAN LUIS POTOSI,Brasil,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SAN LUIS POTOSI,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SINALOA,China,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SINALOA,España,Empleo, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SINALOA,Rumania,Por Tiempo, 2 , 2 , - , - , - , - , - , - 
25/05/2026,SONORA,Colombia,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,SONORA,Estados Unidos de América,Canje, 8 , 6 , 2 , - , - , - , - , - 
25/05/2026,TABASCO,República Bolivariana de Venezuela,Renovación, 1 , 1 , - , - , - , - , - , - 
25/05/2026,TABASCO,República Bolivariana de Venezuela,Reposición, 2 , 2 , - , - , - , - , - , - 
25/05/2026,TABASCO,Trinidad y Tobago,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,TAMAULIPAS,Canadá,Canje, 1 , - , 1 , - , - , - , - , - 
25/05/2026,TAMAULIPAS,Estados Unidos de América,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,TAMAULIPAS,Guatemala,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,VERACRUZ,Guatemala,Razones Humanitarias, 1 , 1 , - , - , - , - , - , - 
25/05/2026,YUCATAN,China,Canje, 2 , - , 2 , - , - , - , - , - 
25/05/2026,YUCATAN,China,Renovación, 1 , - , 1 , - , - , - , - , - 
25/05/2026,YUCATAN,Estados Unidos de América,Canje, 1 , 1 , - , - , - , - , - , - 
25/05/2026,YUCATAN,Nicaragua,Renovación, 1 , - , 1 , - , - , - , - , - 
26/05/2026,AGUASCALIENTES,China,Unidad Familiar, 1 , - , 1 , - , - , - , - , - 
26/05/2026,AGUASCALIENTES,Cuba,Canje, 1 , - , 1 , - , - , - , - , - 
26/05/2026,AGUASCALIENTES,El Salvador,Empleo, 1 , - , 1 , - , - , - , - , - 
26/05/2026,AGUASCALIENTES,India,Canje, 1 , - , 1 , - , - , - , - , - 
