DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RECIBIDOS DE EE.UU.,ADULTOS,MENORES
12/05/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
12/05/2025,CHIHUAHUA,GUATEMALA,2,1,1
12/05/2025,SONORA,GUATEMALA,1,1,0
12/05/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
12/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,2,4
12/05/2025,COAHUILA,CUBA,2,1,1
13/05/2025,SONORA,GUATEMALA,6,6,0
13/05/2025,CHIHUAHUA,EL SALVADOR,3,1,2
13/05/2025,SONORA,EL SALVADOR,1,1,0
13/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
14/05/2025,CHIHUAHUA,GUATEMALA,1,1,0
14/05/2025,SONORA,GUATEMALA,1,1,0
14/05/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
14/05/2025,TAMAULIPAS,CUBA,13,13,0
14/05/2025,TAMAULIPAS,NICARAGUA,2,2,0
14/05/2025,BAJA CALIFORNIA,COLOMBIA,1,1,0
16/05/2025,CHIHUAHUA,GUATEMALA,1,1,0
16/05/2025,SONORA,GUATEMALA,1,1,0
17/05/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
17/05/2025,SONORA,GUATEMALA,2,2,0
17/05/2025,CHIHUAHUA,NICARAGUA,4,2,2
19/05/2025,BAJA CALIFORNIA,CUBA,3,3,0
20/05/2025,SONORA,GUATEMALA,4,3,1
21/05/2025,TAMAULIPAS,HONDURAS,1,1,0
21/05/2025,SONORA,GUATEMALA,1,1,0
21/05/2025,TAMAULIPAS,EL SALVADOR,1,1,0
21/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
21/05/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
21/05/2025,TAMAULIPAS,CUBA,3,3,0
21/05/2025,TAMAULIPAS,NICARAGUA,3,1,2
22/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
22/05/2025,SONORA,CUBA,2,1,1
24/05/2025,CHIHUAHUA,GUATEMALA,1,1,0
25/05/2025,SONORA,GUATEMALA,2,1,1
26/05/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
28/05/2025,BAJA CALIFORNIA,GUATEMALA,2,1,1
28/05/2025,TAMAULIPAS,EL SALVADOR,1,1,0
29/05/2025,TAMAULIPAS,EL SALVADOR,1,1,0
29/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,2,2
29/05/2025,BAJA CALIFORNIA,CUBA,1,1,0
29/05/2025,CHIHUAHUA,CUBA,3,2,1
29/05/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,1,0,1
30/05/2025,SONORA,GUATEMALA,1,1,0
31/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
31/05/2025,CHIHUAHUA,CUBA,1,1,0
01/06/2025,SONORA,GUATEMALA,4,2,2
02/06/2025,TAMAULIPAS,GUATEMALA,1,1,0
02/06/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,3,0,3
03/06/2025,SONORA,GUATEMALA,4,2,2
04/06/2025,CHIHUAHUA,HONDURAS,2,2,0
04/06/2025,BAJA CALIFORNIA,GUATEMALA,2,1,1
04/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
04/06/2025,CHIHUAHUA,CUBA,1,1,0
05/06/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
05/06/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
05/06/2025,SONORA,CUBA,2,1,1
06/06/2025,SONORA,GUATEMALA,1,1,0
06/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,4,2
07/06/2025,SONORA,HONDURAS,1,1,0
09/06/2025,BAJA CALIFORNIA,GUATEMALA,2,1,1
09/06/2025,SONORA,GUATEMALA,1,1,0
09/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
09/06/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,1,1,0
10/06/2025,CHIHUAHUA,HONDURAS,1,1,0
10/06/2025,SONORA,GUATEMALA,2,2,0
10/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
10/06/2025,CHIHUAHUA,CUBA,2,2,0
11/06/2025,BAJA CALIFORNIA,GUATEMALA,2,1,1
11/06/2025,SONORA,GUATEMALA,1,1,0
11/06/2025,BAJA CALIFORNIA,CUBA,1,1,0
12/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
12/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
13/06/2025,CHIHUAHUA,GUATEMALA,1,1,0
13/06/2025,SONORA,GUATEMALA,2,2,0
13/06/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
13/06/2025,CHIHUAHUA,CUBA,4,4,0
13/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
13/06/2025,CHIHUAHUA,NICARAGUA,1,1,0
14/06/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
14/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
14/06/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
14/06/2025,COAHUILA,CUBA,3,3,0
15/06/2025,CHIHUAHUA,HONDURAS,2,2,0
15/06/2025,CHIHUAHUA,GUATEMALA,1,1,0
15/06/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
16/06/2025,SONORA,GUATEMALA,1,1,0
16/06/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
17/06/2025,BAJA CALIFORNIA,CUBA,1,1,0
17/06/2025,CHIHUAHUA,GUATEMALA,2,2,0
17/06/2025,SONORA,GUATEMALA,1,1,0
17/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
17/06/2025,CHIHUAHUA,ESTADOS UNIDOS DE AMÉRICA,1,1,0
18/06/2025,SONORA,CUBA,1,1,0
18/06/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
19/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
19/06/2025,CHIHUAHUA,CUBA,10,10,0
19/06/2025,CHIHUAHUA,NICARAGUA,1,1,0
20/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
21/06/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
23/06/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
23/06/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
23/06/2025,BAJA CALIFORNIA,CUBA,1,1,0
24/06/2025,SONORA,GUATEMALA,16,16,0
24/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,9,0
24/06/2025,SONORA,CUBA,2,2,0
24/06/2025,SONORA,NICARAGUA,5,5,0
25/06/2025,SONORA,HONDURAS,4,4,0
25/06/2025,SONORA,GUATEMALA,22,22,0
25/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
25/06/2025,SONORA,NICARAGUA,7,7,0
25/06/2025,SONORA,HAITÍ,1,1,0
26/06/2025,SONORA,HONDURAS,10,10,0
26/06/2025,BAJA CALIFORNIA,GUATEMALA,3,3,0
26/06/2025,SONORA,GUATEMALA,23,23,0
26/06/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
26/06/2025,SONORA,EL SALVADOR,1,1,0
26/06/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
26/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
26/06/2025,BAJA CALIFORNIA,CUBA,2,2,0
26/06/2025,SONORA,CUBA,12,12,0
26/06/2025,SONORA,NICARAGUA,5,5,0
26/06/2025,SONORA,HAITÍ,1,1,0
27/06/2025,SONORA,HONDURAS,4,4,0
27/06/2025,SONORA,GUATEMALA,7,7,0
27/06/2025,TAMAULIPAS,GUATEMALA,2,2,0
27/06/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
27/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
27/06/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,16,15,1
27/06/2025,BAJA CALIFORNIA,CUBA,8,8,0
27/06/2025,CHIHUAHUA,CUBA,10,10,0
27/06/2025,SONORA,CUBA,9,9,0
27/06/2025,TAMAULIPAS,CUBA,63,63,0
27/06/2025,SONORA,NICARAGUA,3,3,0
27/06/2025,TAMAULIPAS,NICARAGUA,8,8,0
27/06/2025,TAMAULIPAS,HAITÍ,4,4,0
27/06/2025,COAHUILA,HONDURAS,12,12,0
27/06/2025,COAHUILA,GUATEMALA,1,1,0
27/06/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
27/06/2025,COAHUILA,CUBA,7,7,0
27/06/2025,COAHUILA,NICARAGUA,3,3,0
28/06/2025,SONORA,HONDURAS,1,1,0
28/06/2025,SONORA,GUATEMALA,23,23,0
28/06/2025,SONORA,EL SALVADOR,2,2,0
28/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
28/06/2025,CHIHUAHUA,CUBA,2,2,0
28/06/2025,SONORA,NICARAGUA,5,5,0
29/06/2025,SONORA,GUATEMALA,1,1,0
29/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
29/06/2025,SONORA,CUBA,4,4,0
30/06/2025,SONORA,HONDURAS,1,1,0
30/06/2025,CHIHUAHUA,GUATEMALA,9,9,0
30/06/2025,SONORA,GUATEMALA,5,5,0
30/06/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
30/06/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
30/06/2025,BAJA CALIFORNIA,CUBA,3,3,0
30/06/2025,CHIHUAHUA,CUBA,13,13,0
30/06/2025,SONORA,CUBA,10,10,0
30/06/2025,CHIHUAHUA,NICARAGUA,3,3,0
30/06/2025,SONORA,NICARAGUA,2,2,0
30/06/2025,CHIHUAHUA,HAITÍ,1,1,0
30/06/2025,SONORA,HAITÍ,1,1,0
01/07/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
01/07/2025,SONORA,HONDURAS,2,2,0
01/07/2025,BAJA CALIFORNIA,GUATEMALA,6,6,0
01/07/2025,SONORA,GUATEMALA,11,11,0
01/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
01/07/2025,BAJA CALIFORNIA,CUBA,2,2,0
01/07/2025,CHIHUAHUA,CUBA,1,1,0
01/07/2025,SONORA,CUBA,7,7,0
01/07/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
01/07/2025,SONORA,NICARAGUA,2,2,0
01/07/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,14,14,0
01/07/2025,COAHUILA,CUBA,9,9,0
01/07/2025,COAHUILA,NICARAGUA,2,1,1
02/07/2025,CHIHUAHUA,HONDURAS,3,3,0
02/07/2025,SONORA,HONDURAS,3,3,0
02/07/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
02/07/2025,CHIHUAHUA,GUATEMALA,2,2,0
02/07/2025,SONORA,GUATEMALA,11,11,0
02/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
02/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
02/07/2025,CHIHUAHUA,CUBA,20,20,0
02/07/2025,CHIHUAHUA,NICARAGUA,5,5,0
02/07/2025,CHIHUAHUA,HAITÍ,2,2,0
02/07/2025,SONORA,HAITÍ,2,2,0
03/07/2025,SONORA,HONDURAS,2,2,0
03/07/2025,SONORA,GUATEMALA,5,5,0
03/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
03/07/2025,SONORA,CUBA,9,9,0
03/07/2025,SONORA,NICARAGUA,1,1,0
04/07/2025,SONORA,HONDURAS,3,2,1
04/07/2025,TAMAULIPAS,HONDURAS,9,9,0
04/07/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
04/07/2025,SONORA,GUATEMALA,10,10,0
04/07/2025,TAMAULIPAS,GUATEMALA,1,1,0
04/07/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
04/07/2025,CHIHUAHUA,EL SALVADOR,1,1,0
04/07/2025,TAMAULIPAS,EL SALVADOR,9,9,0
04/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
04/07/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,15,15,0
04/07/2025,CHIHUAHUA,CUBA,26,26,0
04/07/2025,SONORA,CUBA,2,2,0
04/07/2025,TAMAULIPAS,CUBA,49,49,0
04/07/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
04/07/2025,TAMAULIPAS,NICARAGUA,18,18,0
04/07/2025,TAMAULIPAS,HAITÍ,5,5,0
04/07/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
04/07/2025,COAHUILA,CUBA,13,13,0
04/07/2025,COAHUILA,NICARAGUA,1,1,0
04/07/2025,COAHUILA,HAITÍ,1,1,0
05/07/2025,SONORA,GUATEMALA,1,1,0
05/07/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
05/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
05/07/2025,SONORA,NICARAGUA,1,1,0
06/07/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
06/07/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
07/07/2025,CHIHUAHUA,GUATEMALA,3,1,2
07/07/2025,CHIHUAHUA,CUBA,30,30,0
07/07/2025,CHIHUAHUA,NICARAGUA,1,1,0
08/07/2025,SONORA,GUATEMALA,8,8,0
08/07/2025,BAJA CALIFORNIA,CUBA,1,1,0
08/07/2025,SONORA,NICARAGUA,1,1,0
08/07/2025,COAHUILA,HONDURAS,3,3,0
08/07/2025,COAHUILA,GUATEMALA,1,1,0
08/07/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
08/07/2025,COAHUILA,CUBA,2,2,0
08/07/2025,COAHUILA,NICARAGUA,3,3,0
09/07/2025,CHIHUAHUA,CUBA,1,1,0
09/07/2025,CHIHUAHUA,NICARAGUA,9,9,0
10/07/2025,BAJA CALIFORNIA,CUBA,1,1,0
11/07/2025,COAHUILA,CUBA,2,2,0
11/07/2025,SONORA,HONDURAS,1,1,0
11/07/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
11/07/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
11/07/2025,TAMAULIPAS,HONDURAS,1,1,0
11/07/2025,TAMAULIPAS,CUBA,6,6,0
11/07/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
11/07/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,1,0,1
11/07/2025,TAMAULIPAS,NICARAGUA,2,2,0
14/07/2025,SONORA,GUATEMALA,2,2,0
14/07/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
14/07/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
14/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,3,1
15/07/2025,SONORA,GUATEMALA,2,2,0
16/07/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
17/07/2025,SONORA,GUATEMALA,1,1,0
17/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
17/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
18/07/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
18/07/2025,TAMAULIPAS,CUBA,3,3,0
19/07/2025,SONORA,EL SALVADOR,2,1,1
20/07/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
21/07/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
21/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,5,4
21/07/2025,CHIHUAHUA,NICARAGUA,3,1,2
25/07/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
25/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
25/07/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
25/07/2025,TAMAULIPAS,CUBA,3,3,0
25/07/2025,TAMAULIPAS,NICARAGUA,1,1,0
26/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
27/07/2025,SONORA,GUATEMALA,18,18,0
27/07/2025,SONORA,HONDURAS,10,10,0
27/07/2025,SONORA,EL SALVADOR,1,1,0
27/07/2025,SONORA,CUBA,6,6,0
27/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
28/07/2025,SONORA,GUATEMALA,5,5,0
28/07/2025,SONORA,HONDURAS,2,2,0
28/07/2025,SONORA,CUBA,6,6,0
28/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
28/07/2025,CHIHUAHUA,CUBA,9,9,0
28/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
29/07/2025,SONORA,GUATEMALA,13,13,0
29/07/2025,SONORA,HONDURAS,3,3,0
29/07/2025,SONORA,EL SALVADOR,1,1,0
29/07/2025,SONORA,CUBA,8,8,0
29/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
29/07/2025,SONORA,NICARAGUA,3,3,0
30/07/2025,SONORA,GUATEMALA,10,10,0
30/07/2025,SONORA,HONDURAS,3,3,0
30/07/2025,SONORA,EL SALVADOR,2,2,0
30/07/2025,SONORA,CUBA,1,1,0
30/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,14,14,0
30/07/2025,CHIHUAHUA,GUATEMALA,2,2,0
30/07/2025,CHIHUAHUA,CUBA,5,5,0
30/07/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
30/07/2025,CHIHUAHUA,NICARAGUA,1,1,0
31/07/2025,SONORA,HONDURAS,2,2,0
31/07/2025,SONORA,GUATEMALA,7,7,0
31/07/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
01/08/2025,TAMAULIPAS,HONDURAS,2,2,0
01/08/2025,TAMAULIPAS,GUATEMALA,9,9,0
01/08/2025,TAMAULIPAS,EL SALVADOR,2,2,0
01/08/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
01/08/2025,TAMAULIPAS,CUBA,22,22,0
01/08/2025,TAMAULIPAS,NICARAGUA,4,4,0
01/08/2025,TAMAULIPAS,HAITÍ,6,6,0
01/08/2025,SONORA,NICARAGUA,1,1,0
01/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
01/08/2025,SONORA,GUATEMALA,11,11,0
01/08/2025,SONORA,HONDURAS,5,5,0
02/08/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
02/08/2025,CHIHUAHUA,GUATEMALA,1,1,0
02/08/2025,CHIHUAHUA,EL SALVADOR,2,2,0
02/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
02/08/2025,CHIHUAHUA,CUBA,6,6,0
02/08/2025,CHIHUAHUA,NICARAGUA,3,3,0
03/08/2025,SONORA,HONDURAS,1,1,0
03/08/2025,SONORA,GUATEMALA,5,4,1
03/08/2025,SONORA,EL SALVADOR,1,1,0
03/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
03/08/2025,SONORA,CUBA,1,1,0
03/08/2025,SONORA,HAITÍ,1,1,0
04/08/2025,SONORA,GUATEMALA,3,3,0
04/08/2025,SONORA,HONDURAS,3,3,0
04/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
04/08/2025,SONORA,NICARAGUA,1,1,0
04/08/2025,CHIHUAHUA,EL SALVADOR,2,1,1
04/08/2025,CHIHUAHUA,CUBA,2,2,0
04/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
05/08/2025,SONORA,GUATEMALA,6,6,0
05/08/2025,SONORA,HONDURAS,4,4,0
05/08/2025,SONORA,CUBA,2,2,0
05/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
05/08/2025,SONORA,NICARAGUA,2,2,0
05/08/2025,CHIHUAHUA,CUBA,2,2,0
05/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
06/08/2025,TAMAULIPAS,EL SALVADOR,2,1,1
06/08/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
06/08/2025,SONORA,GUATEMALA,8,8,0
06/08/2025,SONORA,HONDURAS,4,4,0
06/08/2025,SONORA,NICARAGUA,3,3,0
07/08/2025,BAJA CALIFORNIA,CUBA,1,1,0
07/08/2025,CHIHUAHUA,GUATEMALA,1,1,0
07/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,1,2
07/08/2025,CHIHUAHUA,CUBA,5,5,0
07/08/2025,CHIHUAHUA,NICARAGUA,1,1,0
07/08/2025,SONORA,HONDURAS,3,3,0
07/08/2025,SONORA,GUATEMALA,12,12,0
07/08/2025,SONORA,EL SALVADOR,1,1,0
07/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
07/08/2025,SONORA,NICARAGUA,2,2,0
07/08/2025,SONORA,HAITÍ,1,1,0
08/08/2025,SONORA,GUATEMALA,9,9,0
08/08/2025,SONORA,HONDURAS,1,1,0
08/08/2025,SONORA,EL SALVADOR,2,2,0
08/08/2025,SONORA,CUBA,4,4,0
08/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
08/08/2025,SONORA,NICARAGUA,2,2,0
08/08/2025,TAMAULIPAS,GUATEMALA,5,5,0
08/08/2025,TAMAULIPAS,HONDURAS,2,2,0
08/08/2025,TAMAULIPAS,EL SALVADOR,1,1,0
08/08/2025,TAMAULIPAS,CUBA,33,33,0
08/08/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
08/08/2025,TAMAULIPAS,NICARAGUA,7,7,0
08/08/2025,TAMAULIPAS,HAITÍ,7,7,0
09/08/2025,SONORA,GUATEMALA,6,6,0
09/08/2025,SONORA,HONDURAS,4,4,0
09/08/2025,SONORA,EL SALVADOR,1,1,0
09/08/2025,SONORA,CUBA,3,3,0
09/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
09/08/2025,SONORA,NICARAGUA,1,1,0
09/08/2025,CHIHUAHUA,GUATEMALA,2,1,1
09/08/2025,CHIHUAHUA,NICARAGUA,1,1,0
11/08/2025,COAHUILA,NICARAGUA,3,1,2
11/08/2025,CHIHUAHUA,HONDURAS,2,2,0
11/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
11/08/2025,CHIHUAHUA,CUBA,6,6,0
11/08/2025,CHIHUAHUA,HAITÍ,1,1,0
11/08/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
12/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
12/08/2025,CHIHUAHUA,NICARAGUA,2,2,0
12/08/2025,CHIHUAHUA,HAITÍ,1,1,0
12/08/2025,SONORA,GUATEMALA,6,6,0
12/08/2025,SONORA,HONDURAS,3,2,1
12/08/2025,SONORA,EL SALVADOR,2,2,0
12/08/2025,SONORA,CUBA,6,6,0
12/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
12/08/2025,SONORA,NICARAGUA,1,1,0
13/08/2025,SONORA,GUATEMALA,9,9,0
13/08/2025,SONORA,HONDURAS,1,1,0
13/08/2025,SONORA,CUBA,1,1,0
13/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
13/08/2025,SONORA,NICARAGUA,3,3,0
13/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
14/08/2025,COAHUILA,HONDURAS,6,4,2
14/08/2025,SONORA,HONDURAS,4,4,0
14/08/2025,SONORA,GUATEMALA,2,2,0
14/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
14/08/2025,SONORA,CUBA,3,3,0
14/08/2025,SONORA,NICARAGUA,2,2,0
15/08/2025,BAJA CALIFORNIA,HONDURAS,2,1,1
15/08/2025,SONORA,GUATEMALA,7,7,0
15/08/2025,SONORA,EL SALVADOR,5,5,0
15/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,3,2
15/08/2025,SONORA,CUBA,3,3,0
15/08/2025,SONORA,NICARAGUA,1,1,0
15/08/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,66,66,0
15/08/2025,TAMAULIPAS,CUBA,14,14,0
15/08/2025,TAMAULIPAS,NICARAGUA,12,12,0
15/08/2025,TAMAULIPAS,HAITÍ,1,1,0
15/08/2025,CHIHUAHUA,GUATEMALA,2,2,0
15/08/2025,CHIHUAHUA,CUBA,8,8,0
15/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
16/08/2025,SONORA,GUATEMALA,6,6,0
16/08/2025,SONORA,HONDURAS,1,1,0
16/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
16/08/2025,SONORA,NICARAGUA,2,2,0
17/08/2025,SONORA,GUATEMALA,5,5,0
17/08/2025,SONORA,HONDURAS,4,4,0
17/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
18/08/2025,CHIHUAHUA,HONDURAS,7,7,0
18/08/2025,CHIHUAHUA,GUATEMALA,8,8,0
18/08/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
18/08/2025,CHIHUAHUA,CUBA,4,4,0
18/08/2025,CHIHUAHUA,NICARAGUA,1,1,0
19/08/2025,SONORA,GUATEMALA,5,5,0
19/08/2025,SONORA,HONDURAS,3,3,0
19/08/2025,SONORA,EL SALVADOR,1,1,0
19/08/2025,SONORA,CUBA,2,2,0
19/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
19/08/2025,SONORA,NICARAGUA,1,1,0
20/08/2025,COAHUILA,HONDURAS,14,7,7
20/08/2025,SONORA,GUATEMALA,9,9,0
20/08/2025,SONORA,HONDURAS,1,1,0
20/08/2025,SONORA,EL SALVADOR,1,1,0
20/08/2025,SONORA,CUBA,3,3,0
20/08/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
