DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RESCATADOS POR EL INM,PRIMERA VEZ,REINCIDENCIA,PRESENTADOS EN EM,CANALIZADOS AL DIF,CONDUCCIÓN DE NORTE A SUR
03/02/2026,TABASCO,EL SALVADOR,1,1,0,1,0,
03/02/2026,TABASCO,ESTADOS UNIDOS DE AMERICA,2,2,0,0,2,
03/02/2026,TABASCO,GUATEMALA,5,5,0,2,3,
03/02/2026,TABASCO,HAITI,2,2,0,2,0,
03/02/2026,TABASCO,HONDURAS,3,3,0,3,0,
03/02/2026,TAMAULIPAS,CHINA,1,1,0,1,0,
03/02/2026,VERACRUZ,CUBA,1,1,0,1,0,
03/02/2026,YUCATÁN,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
03/02/2026,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,3,0,0,
03/02/2026,TLAXCALA,HONDURAS,0,0,1,0,0,
03/02/2026,CHIAPAS,HAITI,0,0,6,0,0,
03/02/2026,TABASCO,CHILE,0,0,1,0,0,
03/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,14,0,0,
04/02/2026,BAJA CALIFORNIA,EL SALVADOR,2,2,2,2,0,
04/02/2026,BAJA CALIFORNIA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
04/02/2026,CHIAPAS,ARGENTINA,1,1,0,1,0,
04/02/2026,CHIAPAS,COSTA RICA,1,1,0,1,0,
04/02/2026,CHIAPAS,CUBA,3,3,3,3,0,
04/02/2026,CHIAPAS,ECUADOR,2,2,0,2,0,
04/02/2026,CHIAPAS,ESTADOS UNIDOS DE AMERICA,1,1,0,0,1,
04/02/2026,CHIAPAS,GUATEMALA,25,25,7,10,15,
04/02/2026,CHIAPAS,HAITI,2,2,2,2,0,
04/02/2026,CHIAPAS,HONDURAS,20,20,2,10,10,
04/02/2026,CHIAPAS,NICARAGUA,1,1,4,0,1,
04/02/2026,CHIAPAS,PERU,2,2,1,1,1,
04/02/2026,CHIAPAS,SRI LANKA,3,3,0,3,0,
04/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,3,5,3,
04/02/2026,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,0,1,
04/02/2026,CIUDAD DE MÉXICO,COLOMBIA,1,1,0,1,0,
04/02/2026,CIUDAD DE MÉXICO,GUATEMALA,1,1,0,1,0,
04/02/2026,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
04/02/2026,HIDALGO,HONDURAS,1,1,0,1,0,
04/02/2026,HIDALGO,PERU,1,1,0,1,0,
04/02/2026,MORELOS,COLOMBIA,1,1,0,1,0,
04/02/2026,NUEVO LEÓN,COLOMBIA,2,2,0,2,0,
04/02/2026,NUEVO LEÓN,CUBA,1,1,0,1,0,
04/02/2026,NUEVO LEÓN,EL SALVADOR,2,2,0,2,0,
04/02/2026,NUEVO LEÓN,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
04/02/2026,NUEVO LEÓN,GUATEMALA,2,2,0,2,0,
04/02/2026,NUEVO LEÓN,HONDURAS,1,1,0,1,0,
04/02/2026,OAXACA,CUBA,1,1,0,1,0,
04/02/2026,OAXACA,HONDURAS,1,1,0,1,0,
04/02/2026,SONORA,HONDURAS,1,1,1,1,0,
04/02/2026,TABASCO,CANADA,1,1,0,1,0,
04/02/2026,TABASCO,CUBA,1,1,2,1,0,
04/02/2026,TABASCO,GUATEMALA,4,4,0,2,2,
04/02/2026,TABASCO,HONDURAS,2,2,0,2,0,
04/02/2026,TABASCO,PERU,3,3,0,0,3,
04/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,5,1,0,
04/02/2026,TAMAULIPAS,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
04/02/2026,VERACRUZ,HONDURAS,1,1,0,1,0,
04/02/2026,QUINTANA ROO,COLOMBIA,0,0,2,0,0,
04/02/2026,SONORA,CUBA,0,0,18,0,0,
04/02/2026,SONORA,EL SALVADOR,0,0,3,0,0,
04/02/2026,SONORA,GUATEMALA,0,0,3,0,0,
04/02/2026,SONORA,HAITI,0,0,1,0,0,
04/02/2026,SONORA,NICARAGUA,0,0,2,0,0,
04/02/2026,SONORA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
04/02/2026,CHIAPAS,BRASIL,0,0,1,0,0,
04/02/2026,CHIAPAS,COLOMBIA,0,0,1,0,0,
04/02/2026,CHIAPAS,EL SALVADOR,0,0,3,0,0,
04/02/2026,CHIAPAS,REPUBLICA DOMINICANA,0,0,1,0,0,
04/02/2026,BAJA CALIFORNIA,CUBA,0,0,19,0,0,
04/02/2026,BAJA CALIFORNIA,GUATEMALA,0,0,3,0,0,
04/02/2026,BAJA CALIFORNIA,HONDURAS,0,0,1,0,0,
04/02/2026,BAJA CALIFORNIA,NICARAGUA,0,0,3,0,0,
04/02/2026,BAJA CALIFORNIA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
04/02/2026,TABASCO,COLOMBIA,0,0,2,0,0,
05/02/2026,BAJA CALIFORNIA,BELICE,1,1,0,1,0,
05/02/2026,BAJA CALIFORNIA,COLOMBIA,1,1,0,1,0,
05/02/2026,BAJA CALIFORNIA,EL SALVADOR,1,1,0,1,0,
05/02/2026,BAJA CALIFORNIA,ERITREA,1,1,0,1,0,
05/02/2026,BAJA CALIFORNIA,ETIOPIA,1,1,0,1,0,
05/02/2026,CAMPECHE,CUBA,2,2,0,2,0,
05/02/2026,CHIAPAS,CUBA,3,3,6,3,0,
05/02/2026,CHIAPAS,ECUADOR,1,1,3,1,0,
05/02/2026,CHIAPAS,ESTADOS UNIDOS DE AMERICA,2,2,0,0,2,
05/02/2026,CHIAPAS,GUATEMALA,8,8,11,8,0,
05/02/2026,CHIAPAS,HONDURAS,8,8,7,5,3,
05/02/2026,CHIAPAS,NICARAGUA,2,2,0,2,0,
05/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,17,4,4,
05/02/2026,CIUDAD DE MÉXICO,ESTADO PLURINACIONAL DE BOLIVIA,1,1,0,1,0,
05/02/2026,CIUDAD DE MÉXICO,CUBA,1,1,0,1,0,
05/02/2026,CIUDAD DE MÉXICO,GUATEMALA,1,1,0,1,0,
05/02/2026,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
05/02/2026,ESTADO DE MÉXICO,NICARAGUA,1,1,0,1,0,
05/02/2026,GUANAJUATO,COLOMBIA,2,2,0,2,0,
05/02/2026,GUANAJUATO,HONDURAS,1,1,0,1,0,
05/02/2026,GUANAJUATO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
05/02/2026,HIDALGO,CUBA,1,1,0,1,0,
05/02/2026,JALISCO,CHINA,1,1,0,1,0,
05/02/2026,JALISCO,COLOMBIA,2,2,0,2,0,
05/02/2026,JALISCO,EL SALVADOR,1,1,0,1,0,
05/02/2026,JALISCO,HONDURAS,1,1,0,1,0,
05/02/2026,JALISCO,NICARAGUA,1,1,0,1,0,
05/02/2026,NUEVO LEÓN,CHILE,1,1,0,1,0,
05/02/2026,NUEVO LEÓN,REPUBLICA DE COREA,1,1,0,1,0,
05/02/2026,OAXACA,GUATEMALA,2,2,0,2,0,
05/02/2026,OAXACA,NICARAGUA,1,1,0,1,0,
05/02/2026,PUEBLA,COLOMBIA,1,1,0,1,0,
05/02/2026,QUINTANA ROO,GUATEMALA,1,1,0,1,0,
05/02/2026,QUINTANA ROO,HONDURAS,1,1,0,1,0,
05/02/2026,SAN LUIS POTOSÍ,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
05/02/2026,SONORA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
05/02/2026,SONORA,HONDURAS,1,1,0,1,0,
05/02/2026,TABASCO,CUBA,2,2,0,2,0,
05/02/2026,TABASCO,GUATEMALA,1,1,0,1,0,
05/02/2026,TABASCO,HONDURAS,1,1,0,1,0,
05/02/2026,TABASCO,NICARAGUA,1,1,0,1,0,
05/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,8,2,0,
05/02/2026,TAMAULIPAS,HONDURAS,1,1,0,1,0,
05/02/2026,TAMAULIPAS,PERU,1,1,0,1,0,
05/02/2026,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
05/02/2026,VERACRUZ,GUATEMALA,1,1,1,1,0,
05/02/2026,VERACRUZ,HONDURAS,1,1,0,1,0,
05/02/2026,YUCATÁN,COLOMBIA,1,1,0,1,0,
05/02/2026,ZACATECAS,EL SALVADOR,1,1,0,1,0,
05/02/2026,ZACATECAS,GUINEA,3,3,0,0,3,
05/02/2026,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
05/02/2026,TLAXCALA,HONDURAS,0,0,1,0,0,
05/02/2026,CHIHUAHUA,CUBA,0,0,19,0,0,
05/02/2026,CHIHUAHUA,HONDURAS,0,0,3,0,0,
05/02/2026,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,3,0,0,
05/02/2026,CHIAPAS,EL SALVADOR,0,0,2,0,0,
05/02/2026,CHIAPAS,HAITI,0,0,1,0,0,
05/02/2026,CHIAPAS,SENEGAL,0,0,5,0,0,
05/02/2026,TABASCO,PAISES BAJOS,0,0,1,0,0,
06/02/2026,BAJA CALIFORNIA,COLOMBIA,1,1,0,1,0,
06/02/2026,CHIAPAS,COLOMBIA,2,2,0,2,0,
06/02/2026,CHIAPAS,CUBA,6,6,5,6,0,
06/02/2026,CHIAPAS,EL SALVADOR,1,1,2,1,0,
06/02/2026,CHIAPAS,GUATEMALA,25,25,7,16,9,
06/02/2026,CHIAPAS,HAITI,2,2,0,2,0,
06/02/2026,CHIAPAS,HONDURAS,13,13,6,10,3,
06/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,10,10,7,4,6,
06/02/2026,CHIHUAHUA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
06/02/2026,CIUDAD DE MÉXICO,CUBA,2,2,0,2,0,
06/02/2026,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
06/02/2026,CIUDAD DE MÉXICO,VIETNAM,1,1,0,1,0,
06/02/2026,COAHUILA,ECUADOR,2,2,0,2,0,
06/02/2026,COAHUILA,HONDURAS,3,3,0,3,0,
06/02/2026,GUANAJUATO,COLOMBIA,1,1,0,1,0,
06/02/2026,GUANAJUATO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
06/02/2026,HIDALGO,GUATEMALA,6,6,0,0,6,
06/02/2026,NUEVO LEÓN,REINO UNIDO DE GRAN BRETAÑA E IRLANDA DEL NORTE,1,1,0,1,0,
06/02/2026,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
06/02/2026,NUEVO LEÓN,VIETNAM,2,2,0,2,0,
06/02/2026,OAXACA,HONDURAS,1,1,0,1,0,
06/02/2026,QUERÉTARO,ARGENTINA,1,1,0,1,0,
06/02/2026,QUERÉTARO,CHINA,2,2,0,2,0,
06/02/2026,SAN LUIS POTOSÍ,COLOMBIA,1,1,0,0,1,
06/02/2026,SAN LUIS POTOSÍ,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
06/02/2026,SINALOA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
06/02/2026,TABASCO,CUBA,4,4,0,4,0,
06/02/2026,TABASCO,GUATEMALA,1,1,0,1,0,
06/02/2026,TABASCO,HAITI,6,6,0,6,0,
06/02/2026,TABASCO,HONDURAS,14,14,1,14,0,
06/02/2026,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
06/02/2026,QUINTANA ROO,CUBA,0,0,4,0,0,
06/02/2026,SONORA,CUBA,0,0,25,0,0,
06/02/2026,SONORA,EL SALVADOR,0,0,1,0,0,
06/02/2026,SONORA,HAITI,0,0,2,0,0,
06/02/2026,SONORA,HONDURAS,0,0,1,0,0,
06/02/2026,SONORA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,2,0,0,
06/02/2026,TAMAULIPAS,CUBA,0,0,14,0,0,
06/02/2026,TAMAULIPAS,HONDURAS,0,0,1,0,0,
06/02/2026,TAMAULIPAS,GUATEMALA,0,0,1,0,0,
06/02/2026,TAMAULIPAS,EL SALVADOR,0,0,7,0,0,
06/02/2026,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,9,0,0,
06/02/2026,TAMAULIPAS,HAITI,0,0,1,0,0,
06/02/2026,TAMAULIPAS,NICARAGUA,0,0,2,0,0,
06/02/2026,TABASCO,COLOMBIA,0,0,1,0,0,
06/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,3,0,0,
07/02/2026,CHIAPAS,CUBA,1,1,0,1,0,
07/02/2026,CHIAPAS,EL SALVADOR,1,1,3,1,0,
07/02/2026,CHIAPAS,GUATEMALA,18,18,13,11,7,
07/02/2026,CHIAPAS,HONDURAS,7,7,9,7,0,
07/02/2026,CHIAPAS,NICARAGUA,1,1,1,1,0,
07/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,6,6,12,6,0,
07/02/2026,CHIHUAHUA,ECUADOR,1,1,0,1,0,
07/02/2026,CHIHUAHUA,GUATEMALA,5,5,0,5,0,
07/02/2026,CIUDAD DE MÉXICO,HONDURAS,2,2,0,2,0,
07/02/2026,COAHUILA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
07/02/2026,COAHUILA,HONDURAS,1,1,0,1,0,
07/02/2026,ESTADO DE MÉXICO,ESPAÑA,1,1,0,1,0,
07/02/2026,GUANAJUATO,COLOMBIA,2,2,0,2,0,
07/02/2026,NUEVO LEÓN,HONDURAS,4,4,0,0,4,
07/02/2026,OAXACA,HONDURAS,1,1,0,1,0,
07/02/2026,OAXACA,NICARAGUA,1,1,0,1,0,
07/02/2026,QUINTANA ROO,COLOMBIA,1,1,1,1,0,
07/02/2026,QUINTANA ROO,HONDURAS,1,1,0,1,0,
07/02/2026,SONORA,GUATEMALA,3,3,0,3,0,
07/02/2026,TABASCO,COLOMBIA,3,3,0,3,0,
07/02/2026,TABASCO,GUATEMALA,2,2,0,2,0,
07/02/2026,TABASCO,HONDURAS,6,6,0,2,4,
07/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
07/02/2026,VERACRUZ,CUBA,1,1,1,1,0,
07/02/2026,VERACRUZ,ECUADOR,1,1,0,1,0,
07/02/2026,YUCATÁN,COLOMBIA,2,2,0,2,0,
07/02/2026,ZACATECAS,EL SALVADOR,1,1,0,1,0,
07/02/2026,TLAXCALA,HONDURAS,0,0,1,0,0,
07/02/2026,VERACRUZ,GUATEMALA,0,0,1,0,0,
07/02/2026,VERACRUZ,HONDURAS,0,0,2,0,0,
07/02/2026,CHIAPAS,ECUADOR,0,0,3,0,0,
07/02/2026,CHIAPAS,HAITI,0,0,4,0,0,
07/02/2026,CHIHUAHUA,CUBA,0,0,24,0,0,
07/02/2026,CHIHUAHUA,EL SALVADOR,0,0,1,0,0,
07/02/2026,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,7,0,0,
07/02/2026,TABASCO,CUBA,0,0,4,0,0,
08/02/2026,BAJA CALIFORNIA,COLOMBIA,1,1,0,0,1,
08/02/2026,BAJA CALIFORNIA,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,0,0,3,
08/02/2026,CAMPECHE,CUBA,1,1,0,1,0,
08/02/2026,CAMPECHE,NICARAGUA,1,1,0,1,0,
08/02/2026,CHIAPAS,FEDERACION DE RUSIA,1,1,1,1,0,
08/02/2026,CHIAPAS,GUATEMALA,14,14,10,7,7,
08/02/2026,CHIAPAS,HAITI,3,3,7,3,0,
08/02/2026,CHIAPAS,HONDURAS,9,9,8,5,4,
08/02/2026,CHIAPAS,PERU,1,1,1,1,0,
08/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,6,1,0,
08/02/2026,CHIHUAHUA,INDIA,1,1,0,1,0,
08/02/2026,CHIHUAHUA,MARRUECOS,1,1,0,1,0,
08/02/2026,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
08/02/2026,GUANAJUATO,GUATEMALA,1,1,0,1,0,
08/02/2026,NUEVO LEÓN,COLOMBIA,2,2,0,2,0,
08/02/2026,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
08/02/2026,TABASCO,CUBA,3,3,1,3,0,
08/02/2026,TABASCO,EL SALVADOR,1,1,0,1,0,
08/02/2026,TABASCO,GUATEMALA,11,11,0,3,8,
08/02/2026,TABASCO,HAITI,3,3,0,3,0,
08/02/2026,TABASCO,HONDURAS,8,8,0,8,0,
08/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,3,1,0,
08/02/2026,VERACRUZ,HONDURAS,1,1,0,1,0,
08/02/2026,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
08/02/2026,QUINTANA ROO,COLOMBIA,0,0,3,0,0,
08/02/2026,CHIAPAS,COLOMBIA,0,0,1,0,0,
08/02/2026,CHIAPAS,CUBA,0,0,1,0,0,
08/02/2026,CHIAPAS,ECUADOR,0,0,1,0,0,
08/02/2026,CHIAPAS,EL SALVADOR,0,0,3,0,0,
08/02/2026,CHIAPAS,NICARAGUA,0,0,2,0,0,
08/02/2026,TABASCO,COLOMBIA,0,0,1,0,0,
08/02/2026,TABASCO,NICARAGUA,0,0,2,0,0,
08/02/2026,TABASCO,UZBEKISTAN,0,0,1,0,0,
09/02/2026,BAJA CALIFORNIA,COLOMBIA,2,2,0,2,0,
09/02/2026,CAMPECHE,COLOMBIA,1,1,0,1,0,
09/02/2026,CHIAPAS,CUBA,2,2,7,2,0,
09/02/2026,CHIAPAS,ECUADOR,1,1,3,1,0,
09/02/2026,CHIAPAS,EL SALVADOR,1,1,3,1,0,
09/02/2026,CHIAPAS,GUATEMALA,24,24,13,9,15,
09/02/2026,CHIAPAS,HONDURAS,2,2,0,2,0,
09/02/2026,CHIAPAS,NICARAGUA,1,1,0,1,0,
09/02/2026,CHIAPAS,PERU,1,1,0,1,0,
09/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,16,2,0,
09/02/2026,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
09/02/2026,DURANGO,HONDURAS,1,1,0,1,0,
09/02/2026,HIDALGO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
09/02/2026,JALISCO,COLOMBIA,2,2,0,2,0,
09/02/2026,OAXACA,GUATEMALA,3,3,0,1,2,
09/02/2026,OAXACA,HONDURAS,4,4,0,4,0,
09/02/2026,SINALOA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/02/2026,TABASCO,CUBA,3,3,1,3,0,
09/02/2026,TABASCO,GUATEMALA,4,4,0,2,2,
09/02/2026,TABASCO,PERU,1,1,0,1,0,
09/02/2026,VERACRUZ,HONDURAS,2,2,0,2,0,
09/02/2026,YUCATÁN,COLOMBIA,1,1,0,1,0,
09/02/2026,YUCATÁN,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/02/2026,VERACRUZ,CUBA,0,0,1,0,0,
09/02/2026,SONORA,CUBA,0,0,35,0,0,
09/02/2026,SONORA,EL SALVADOR,0,0,1,0,0,
09/02/2026,SONORA,HAITI,0,0,1,0,0,
09/02/2026,SONORA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,3,0,0,
09/02/2026,QUINTANA ROO,COLOMBIA,0,0,1,0,0,
09/02/2026,QUINTANA ROO,EL SALVADOR,0,0,1,0,0,
09/02/2026,TLAXCALA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
09/02/2026,CHIHUAHUA,CUBA,0,0,18,0,0,
09/02/2026,CHIHUAHUA,HAITI,0,0,4,0,0,
09/02/2026,CHIHUAHUA,HONDURAS,0,0,1,0,0,
09/02/2026,CHIHUAHUA,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,4,0,0,
09/02/2026,TAMAULIPAS,CUBA,0,0,31,0,0,
09/02/2026,TAMAULIPAS,HONDURAS,0,0,2,0,0,
09/02/2026,TAMAULIPAS,ESTADOS UNIDOS DE AMERICA,0,0,1,0,0,
09/02/2026,TAMAULIPAS,EL SALVADOR,0,0,1,0,0,
09/02/2026,TABASCO,COLOMBIA,0,0,1,0,0,
09/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
09/02/2026,CHIAPAS,SENEGAL,0,0,3,0,0,
09/02/2026,BAJA CALIFORNIA,HAITI,0,0,1,0,0,
09/02/2026,BAJA CALIFORNIA,HONDURAS,0,0,1,0,0,
10/02/2026,BAJA CALIFORNIA,EL SALVADOR,1,1,0,1,0,
10/02/2026,BAJA CALIFORNIA,NICARAGUA,1,1,0,1,0,
10/02/2026,BAJA CALIFORNIA,TURQUIA,1,1,0,1,0,
10/02/2026,BAJA CALIFORNIA,REPUBLICA BOLIVARIANA DE VENEZUELA,4,4,0,0,4,
10/02/2026,BAJA CALIFORNIA,VIETNAM,3,3,0,3,0,
10/02/2026,CHIAPAS,CUBA,4,4,11,4,0,
10/02/2026,CHIAPAS,GUATEMALA,22,22,1,14,8,
10/02/2026,CHIAPAS,HAITI,3,3,3,3,0,
10/02/2026,CHIAPAS,HONDURAS,5,5,0,2,3,
10/02/2026,CHIAPAS,NICARAGUA,3,3,4,3,0,
10/02/2026,CHIAPAS,PAKISTAN,1,1,0,1,0,
10/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,11,3,0,
10/02/2026,CIUDAD DE MÉXICO,COLOMBIA,1,1,0,1,0,
10/02/2026,CIUDAD DE MÉXICO,CUBA,1,1,0,1,0,
10/02/2026,CIUDAD DE MÉXICO,ECUADOR,2,2,0,2,0,
10/02/2026,CIUDAD DE MÉXICO,GUATEMALA,1,1,0,1,0,
10/02/2026,GUANAJUATO,AUSTRALIA,1,1,0,1,0,
10/02/2026,GUANAJUATO,CUBA,1,1,0,1,0,
10/02/2026,GUANAJUATO,HONDURAS,1,1,0,1,0,
10/02/2026,HIDALGO,EL SALVADOR,1,1,0,1,0,
10/02/2026,HIDALGO,GUATEMALA,3,3,0,3,0,
10/02/2026,HIDALGO,HONDURAS,2,2,0,2,0,
10/02/2026,HIDALGO,NICARAGUA,1,1,0,1,0,
10/02/2026,MORELOS,EL SALVADOR,1,1,0,1,0,
10/02/2026,NUEVO LEÓN,COLOMBIA,1,1,0,1,0,
10/02/2026,NUEVO LEÓN,CUBA,2,2,0,2,0,
10/02/2026,OAXACA,GUATEMALA,1,1,0,1,0,
10/02/2026,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
10/02/2026,PUEBLA,COLOMBIA,3,3,0,3,0,
10/02/2026,QUINTANA ROO,COLOMBIA,1,1,4,1,0,
10/02/2026,QUINTANA ROO,CUBA,1,1,0,1,0,
10/02/2026,SAN LUIS POTOSÍ,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
10/02/2026,SONORA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
10/02/2026,TABASCO,COLOMBIA,2,2,0,2,0,
10/02/2026,TABASCO,CUBA,2,2,0,2,0,
10/02/2026,TABASCO,GUATEMALA,2,2,0,2,0,
10/02/2026,TABASCO,HONDURAS,10,10,0,10,0,
10/02/2026,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,5,3,0,
10/02/2026,TAMAULIPAS,ECUADOR,2,2,0,1,1,
10/02/2026,TAMAULIPAS,EL SALVADOR,3,3,0,3,0,
10/02/2026,TAMAULIPAS,GUATEMALA,4,4,0,4,0,
10/02/2026,TLAXCALA,COLOMBIA,1,1,0,1,0,
10/02/2026,TLAXCALA,HONDURAS,1,1,0,1,0,
10/02/2026,YUCATÁN,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
10/02/2026,VERACRUZ,HONDURAS,0,0,1,0,0,
10/02/2026,QUINTANA ROO,ARGENTINA,0,0,1,0,0,
10/02/2026,CHIAPAS,ECUADOR,0,0,2,0,0,
10/02/2026,CHIAPAS,EL SALVADOR,0,0,4,0,0,
11/02/2026,BAJA CALIFORNIA,GUATEMALA,1,1,13,1,0,
11/02/2026,BAJA CALIFORNIA SUR,CANADA,1,1,0,1,0,
11/02/2026,BAJA CALIFORNIA SUR,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
11/02/2026,BAJA CALIFORNIA SUR,UZBEKISTAN,1,1,0,1,0,
11/02/2026,CAMPECHE,COLOMBIA,1,1,0,1,0,
11/02/2026,CHIAPAS,COLOMBIA,1,1,0,1,0,
11/02/2026,CHIAPAS,CUBA,1,1,7,1,0,
11/02/2026,CHIAPAS,EL SALVADOR,1,1,0,1,0,
11/02/2026,CHIAPAS,GUATEMALA,18,18,14,16,2,
11/02/2026,CHIAPAS,HAITI,2,2,4,2,0,
11/02/2026,CHIAPAS,HONDURAS,11,11,4,11,0,
11/02/2026,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,12,3,0,
11/02/2026,CHIHUAHUA,COLOMBIA,2,2,0,2,0,
11/02/2026,CIUDAD DE MÉXICO,HONDURAS,1,1,0,1,0,
11/02/2026,COAHUILA,HONDURAS,1,1,0,1,0,
11/02/2026,ESTADO DE MÉXICO,COLOMBIA,1,1,0,1,0,
11/02/2026,ESTADO DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
11/02/2026,GUANAJUATO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
11/02/2026,GUERRERO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
11/02/2026,GUERRERO,VIETNAM,5,5,0,5,0,
11/02/2026,MORELOS,COLOMBIA,2,2,0,2,0,
11/02/2026,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
11/02/2026,PUEBLA,COLOMBIA,2,2,0,2,0,
11/02/2026,SAN LUIS POTOSÍ,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
11/02/2026,SONORA,GUATEMALA,1,1,0,1,0,
11/02/2026,TABASCO,CUBA,1,1,0,1,0,
11/02/2026,TABASCO,EL SALVADOR,2,2,0,2,0,
11/02/2026,TABASCO,ESTADOS UNIDOS DE AMERICA,2,2,0,0,2,
11/02/2026,TABASCO,GUATEMALA,7,7,0,7,0,
11/02/2026,TABASCO,HONDURAS,7,7,0,5,2,
11/02/2026,VERACRUZ,COLOMBIA,4,4,0,0,4,
11/02/2026,VERACRUZ,HONDURAS,1,1,0,1,0,
11/02/2026,YUCATÁN,COLOMBIA,1,1,0,1,0,
11/02/2026,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,0,0,1,0,0,
11/02/2026,SONORA,CUBA,0,0,23,0,0,
11/02/2026,SONORA,HAITI,0,0,2,0,0,
11/02/2026,QUINTANA ROO,CUBA,0,0,1,0,0,
11/02/2026,TLAXCALA,HONDURAS,0,0,1,0,0,
11/02/2026,TLAXCALA,CUBA,0,0,1,0,0,
